NumDots,PathLevel,UrlLength,NumDash,NumDashInHostname,NumUnderscore,NumQueryComponents,NumAmpersand,NumNumericChars,IpAddress,DomainInSubdomains,HostnameLength,PathLength,QueryLength,NumSensitiveWords,EmbeddedBrandName,SubdomainLevelRT,UrlLengthRT,CLASS_LABEL
3,0.0,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.375,-0.36666666666666664,0.0,0.0,0,1,1,1
2,-0.5,-0.7222222222222222,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,-0.7666666666666667,0.0,0.0,0,1,1,1
2,0.5,-0.3055555555555556,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,0.25,-0.2,0.0,0.0,0,1,1,1
2,-0.5,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.125,0,0,1.125,-0.7333333333333333,0.0,0.0,0,1,1,1
2,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.125,-0.5333333333333333,0.0,0.0,0,1,1,1
2,0.0,-0.5277777777777778,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,-0.125,-0.36666666666666664,0.0,0.0,0,1,1,1
3,2.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,3.125,0,0,-0.375,1.7333333333333334,0.0,1.0,0,1,-1,1
3,2.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,2.25,0,0,-0.375,1.7333333333333334,0.0,1.0,0,1,-1,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,1.0,-0.05555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-0.5,0.3,0.0,0.0,0,1,0,1
2,0.0,-0.5277777777777778,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.375,-0.5,0.0,0.0,0,1,1,1
2,0.5,-0.5277777777777778,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.375,-0.5,0.0,0.0,0,1,1,1
2,0.5,-0.5277777777777778,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.375,-0.5,0.0,0.0,0,1,1,1
3,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.875,0.23333333333333334,0.0,0.0,0,1,0,1
3,-1.5,0.1111111111111111,3.5,7.0,0.0,0.0,0.0,-0.25,0,1,5.0,-0.9666666666666667,0.0,1.0,1,0,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.0,0.6,0.0,0.0,0,1,0,1
3,1.0,0.4444444444444444,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,1.5,0.36666666666666664,0.0,0.0,0,1,-1,1
3,1.0,0.6388888888888888,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,1.5,0.6,0.0,0.0,0,1,-1,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.625,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0.0,0.6,0.0,0.0,0,1,0,1
3,1.0,0.7222222222222222,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,1.5,0.7,0.0,0.0,0,1,-1,1
2,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,-0.36666666666666664,0.0,0.0,0,1,1,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,1.75,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,2.625,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.5,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.125,-0.3,0.0,0.0,0,1,1,1
2,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.6,0.0,0.0,0,1,0,1
2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.75,0,0,0.25,0.36666666666666664,0.0,0.0,0,1,0,1
2,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,2.25,0,0,0.375,0.3333333333333333,0.0,0.0,0,1,0,1
2,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,2.5,0,0,0.375,0.3333333333333333,0.0,0.0,0,1,0,1
2,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,2.625,0,0,0.375,0.3333333333333333,0.0,0.0,0,1,0,1
2,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,2.25,0,0,0.375,0.3333333333333333,0.0,0.0,0,1,0,1
3,2.5,3.5833333333333335,2.0,1.0,0.0,1.0,0.0,7.875,0,0,0.25,3.2,37.0,0.0,0,1,-1,1
3,2.5,2.5277777777777777,1.5,1.0,0.0,0.0,0.0,4.875,0,0,0.25,3.2,0.0,0.0,0,1,-1,1
3,2.5,2.5277777777777777,1.5,1.0,0.0,0.0,0.0,5.75,0,0,0.25,3.2,0.0,0.0,0,1,-1,1
3,2.5,2.5277777777777777,1.5,1.0,0.0,0.0,0.0,5.5,0,0,0.25,3.2,0.0,0.0,0,1,-1,1
3,2.5,3.5833333333333335,2.0,1.0,0.0,1.0,0.0,9.0,0,0,0.25,3.2,37.0,0.0,0,1,-1,1
3,2.5,2.5277777777777777,1.5,1.0,0.0,0.0,0.0,5.5,0,0,0.25,3.2,0.0,0.0,0,1,-1,1
2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.25,0,0,0.25,0.36666666666666664,0.0,0.0,0,1,0,1
2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.75,0,0,0.25,0.36666666666666664,0.0,0.0,0,1,0,1
2,0.5,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,1.75,-0.1,0.0,0.0,0,1,0,1
2,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.75,-0.5666666666666667,0.0,0.0,0,1,1,1
6,0.5,-0.027777777777777776,0.0,0.0,0.0,0.0,0.0,-0.25,0,1,1.125,-0.1,0.0,2.0,0,-1,0,1
1,0.5,-0.4166666666666667,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.625,-0.43333333333333335,0.0,0.0,0,1,1,1
2,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,1.75,0,0,0.375,0.3333333333333333,0.0,0.0,0,1,0,1
3,2.5,2.5277777777777777,1.5,1.0,0.0,0.0,0.0,5.25,0,0,0.25,3.2,0.0,0.0,0,1,-1,1
3,2.5,3.5833333333333335,2.0,1.0,0.0,1.0,0.0,8.875,0,0,0.25,3.2,37.0,0.0,0,1,-1,1
2,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,2.125,0,0,0.375,0.3333333333333333,0.0,0.0,0,1,0,1
2,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,2.25,0,0,0.25,0.36666666666666664,0.0,0.0,0,1,0,1
1,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.0,-0.36666666666666664,0.0,0.0,0,1,1,1
2,0.0,0.16666666666666666,0.5,1.0,0.0,0.0,0.0,2.25,0,0,0.375,0.3333333333333333,0.0,0.0,0,1,0,1
3,2.5,2.5277777777777777,1.5,1.0,0.0,0.0,0.0,5.375,0,0,0.25,3.2,0.0,0.0,0,1,-1,1
3,2.5,3.5833333333333335,2.0,1.0,0.0,1.0,0.0,7.125,0,0,0.25,3.2,37.0,0.0,0,1,-1,1
3,-0.5,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,1.0,-0.8333333333333334,0.0,0.0,0,1,1,1
2,2.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,-0.75,0.6333333333333333,0.0,0.0,0,1,0,1
2,0.0,0.8055555555555556,0.5,1.0,0.0,0.0,0.0,4.875,0,0,0.625,-0.5333333333333333,46.0,1.0,0,1,-1,1
2,0.0,-0.8888888888888888,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.625,-0.6666666666666666,0.0,0.0,0,1,1,1
3,-0.5,-0.6944444444444444,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,-0.625,-0.43333333333333335,0.0,0.0,0,1,1,1
3,1.0,-0.05555555555555555,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.25,0.23333333333333334,0.0,1.0,0,1,0,1
3,2.5,2.5277777777777777,1.5,1.0,0.0,0.0,0.0,5.875,0,0,0.25,3.2,0.0,0.0,0,1,-1,1
2,2.5,0.3611111111111111,0.5,1.0,0.0,0.0,0.0,-0.25,0,0,0.0,0.6666666666666666,0.0,0.0,0,1,0,1
2,2.0,-0.027777777777777776,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,-0.375,0.3,0.0,0.0,0,1,0,1
2,0.0,-0.6111111111111112,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.125,-0.4666666666666667,0.0,0.0,0,1,1,1
2,2.0,2.7222222222222223,0.5,1.0,1.0,0.0,0.0,5.625,0,0,1.125,1.3666666666666667,54.0,0.0,0,1,-1,1
2,-0.5,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,1.375,-0.8333333333333334,0.0,0.0,0,1,1,1
2,1.0,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,3.5,0,0,0.375,0.8666666666666667,0.0,0.0,0,1,-1,1
2,-0.5,-0.5277777777777778,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,1.625,-0.8333333333333334,0.0,0.0,0,1,1,1
2,3.5,1.4166666666666667,0.0,0.0,1.0,0.0,0.0,2.125,0,0,1.0,1.6666666666666667,0.0,0.0,0,1,-1,1
3,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.375,-0.4,0.0,0.0,0,1,1,1
4,0.0,0.05555555555555555,2.0,4.0,0.0,0.0,0.0,0.875,0,0,2.125,-0.26666666666666666,0.0,1.0,0,0,0,1
2,1.0,-0.2777777777777778,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,-0.125,-0.06666666666666667,0.0,0.0,0,1,1,1
6,0.5,-0.027777777777777776,0.0,0.0,0.0,0.0,0.0,-0.25,0,1,1.125,-0.1,0.0,2.0,0,-1,0,1
2,0.5,-0.1388888888888889,1.0,0.0,1.0,0.0,0.0,-0.25,0,0,0.75,-0.13333333333333333,0.0,0.0,0,1,0,1
3,-0.5,-0.5277777777777778,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,1.0,-0.6666666666666666,0.0,0.0,0,1,1,1
2,1.0,0.8333333333333334,0.5,0.0,0.0,0.0,0.0,1.875,0,0,1.375,0.8666666666666667,0.0,0.0,0,1,-1,1
3,2.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,2.625,0,0,-0.375,1.7333333333333334,0.0,1.0,0,1,-1,1
3,2.0,1.1666666666666667,1.0,0.0,0.0,0.0,0.0,2.375,0,0,-0.375,1.7333333333333334,0.0,1.0,0,1,-1,1
2,-0.5,-0.9444444444444444,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.5,-0.7666666666666667,0.0,0.0,0,1,1,1
2,0.0,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.625,-0.6333333333333333,0.0,0.0,0,1,1,1
2,1.0,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0,0,1,0,1
1,1.0,-0.027777777777777776,0.5,0.0,0.0,0.0,0.0,0.0,0,0,-0.5,0.3333333333333333,0.0,0.0,0,1,0,1
3,0.5,2.4444444444444446,6.5,0.0,0.0,0.0,0.0,1.375,0,0,0.5,3.033333333333333,0.0,0.0,0,1,-1,1
2,0.0,-0.6388888888888888,0.5,1.0,0.0,0.0,0.0,-0.25,0,0,0.25,-0.6,0.0,0.0,0,1,1,1
2,1.5,1.0,2.0,4.0,0.0,0.0,0.0,-0.25,0,1,4.375,0.26666666666666666,0.0,2.0,0,1,-1,1
6,0.5,0.5277777777777778,0.0,0.0,1.0,0.0,0.0,0.125,0,0,-0.125,0.9,0.0,0.0,0,1,-1,1
2,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,4.0,0.375,0,0,0.0,1.0333333333333334,0.0,0.0,0,1,-1,1
3,0.5,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.25,0.2,0.0,1.0,0,1,0,1
3,-0.5,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.125,-0.06666666666666667,0.0,1.0,0,1,0,1
6,-0.5,0.16666666666666666,1.0,2.0,0.0,0.0,0.0,-0.25,0,1,3.625,-0.5333333333333333,0.0,0.0,0,-1,0,1
4,-0.5,-0.19444444444444445,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,-0.125,0.03333333333333333,0.0,0.0,0,1,0,1
2,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.375,-0.5333333333333333,0.0,0.0,0,1,1,1
7,1.5,3.611111111111111,3.0,0.0,0.0,0.0,0.0,5.0,0,0,1.375,4.2,0.0,2.0,0,1,-1,1
1,0.5,0.1111111111111111,0.5,1.0,0.0,0.0,0.0,1.75,0,0,-0.125,0.4,0.0,0.0,0,1,0,1
2,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.0,0.3,0.0,0.0,0,1,0,1
3,0.5,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.125,-0.13333333333333333,0.0,0.0,0,1,1,1
2,0.5,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.25,-0.16666666666666666,0.0,0.0,0,1,1,1
5,0.5,1.1388888888888888,0.5,1.0,0.0,0.0,0.0,1.625,0,1,3.625,0.6333333333333333,0.0,0.0,0,-1,-1,1
2,1.0,0.6111111111111112,0.5,0.0,0.0,0.0,0.0,2.125,0,0,0.375,0.8666666666666667,0.0,0.0,0,1,-1,1
3,2.0,1.7777777777777777,0.5,0.0,0.0,0.0,0.0,4.875,0,0,-0.5,2.5,0.0,0.0,1,1,-1,1
3,1.5,1.1666666666666667,1.0,1.0,0.0,0.0,0.0,2.125,0,0,1.0,1.3666666666666667,0.0,0.0,0,1,-1,1
2,0.5,0.2777777777777778,1.5,0.0,0.0,0.0,0.0,0.375,0,0,0.5,0.43333333333333335,0.0,0.0,0,1,0,1
3,0.0,0.08333333333333333,0.5,0.0,1.0,0.0,0.0,-0.25,0,0,-0.625,0.5,0.0,0.0,0,1,0,1
3,0.0,-0.5277777777777778,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.75,-0.6,0.0,0.0,0,0,1,1
3,1.5,1.6944444444444444,1.0,0.0,0.0,0.0,0.0,0.75,0,0,0.375,2.1666666666666665,0.0,0.0,0,1,-1,1
2,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.75,-0.43333333333333335,0.0,0.0,0,1,1,1
2,1.0,-0.4722222222222222,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.5,-0.4666666666666667,0.0,0.0,0,1,1,1
3,1.0,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.25,0.16666666666666666,0.0,1.0,0,1,0,1
2,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.375,-0.5666666666666667,0.0,0.0,0,1,1,1
2,1.0,0.3611111111111111,0.0,0.0,0.0,0.0,0.0,1.875,0,0,-0.125,0.7,0.0,0.0,0,1,0,1
2,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.0,-0.6666666666666666,0.0,0.0,0,1,1,1
2,1.5,-0.25,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.625,0.1,0.0,0.0,0,1,1,1
7,-0.5,3.2222222222222223,3.0,6.0,0.0,0.0,0.0,8.25,0,1,14.875,0.13333333333333333,0.0,1.0,1,-1,-1,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,1.375,-0.13333333333333333,0.0,1.0,0,1,0,1
2,-1.5,-0.9166666666666666,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.375,-0.9666666666666667,0.0,0.0,0,1,1,1
3,0.5,0.3055555555555556,0.0,0.0,0.0,0.0,0.0,1.25,0,0,-1.0,0.8666666666666667,0.0,0.0,0,1,0,1
3,-0.5,-0.6944444444444444,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,-0.625,-0.43333333333333335,0.0,0.0,0,1,1,1
3,-0.5,-0.6388888888888888,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.75,-0.7333333333333333,0.0,0.0,0,1,1,1
2,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.375,-0.6666666666666666,0.0,0.0,0,1,1,1
2,-0.5,0.19444444444444445,1.0,2.0,0.0,0.0,0.0,2.625,0,1,1.25,0.13333333333333333,0.0,0.0,0,1,0,1
3,0.0,-0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.75,0,0,0.5,0.03333333333333333,0.0,0.0,0,1,0,1
2,0.5,-0.5555555555555556,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.375,-0.5333333333333333,0.0,0.0,0,1,1,1
3,0.5,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,1.375,-0.3333333333333333,0.0,0.0,0,1,0,1
4,0.0,-0.1388888888888889,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,1.0,-0.2,0.0,0.0,0,1,0,1
1,1.0,0.5555555555555556,0.5,1.0,0.0,0.0,0.0,2.125,0,0,-0.625,1.0666666666666667,0.0,0.0,0,1,-1,1
4,1.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.25,0,0,0.25,0.16666666666666666,0.0,0.0,0,1,0,1
2,2.5,0.8055555555555556,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.25,1.2666666666666666,0.0,1.0,0,1,-1,1
2,0.5,2.0555555555555554,0.0,0.0,0.0,0.0,4.0,1.75,0,0,1.125,1.0333333333333334,40.0,0.0,0,1,-1,1
2,0.5,0.9722222222222222,0.0,0.0,0.0,0.0,4.0,0.625,0,0,1.125,1.1,0.0,0.0,0,1,-1,1
2,-0.5,-0.7777777777777778,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.375,-0.8,0.0,0.0,0,1,1,1
2,-1.5,-1.0833333333333333,0.5,1.0,0.0,0.0,0.0,-0.25,0,0,-0.375,-0.9666666666666667,0.0,0.0,0,1,1,1
2,1.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.125,0.5333333333333333,0.0,0.0,0,1,0,1
2,0.0,-0.4444444444444444,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.125,-0.3333333333333333,0.0,0.0,0,1,1,1
3,1.5,0.027777777777777776,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0.625,0.1,0.0,0.0,0,1,0,1
3,0.0,-0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.625,0,0,-0.5,0.3,0.0,0.0,0,1,0,1
2,-0.5,0.19444444444444445,1.0,2.0,0.0,0.0,0.0,2.25,0,1,1.25,0.13333333333333333,0.0,0.0,0,1,0,1
2,0.5,-0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.03333333333333333,0.0,0.0,0,1,0,1
4,1.5,1.0277777777777777,0.5,0.0,0.0,0.0,0.0,2.75,0,0,0.125,1.4333333333333333,0.0,2.0,0,1,-1,1
4,1.0,-0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.125,0,0,-0.125,0.13333333333333333,0.0,0.0,0,1,0,1
6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0,1,1.25,-0.1,0.0,2.0,0,-1,0,1
2,0.0,-0.6944444444444444,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.25,-0.5333333333333333,0.0,0.0,0,1,1,1
2,0.0,-0.6944444444444444,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,-0.7333333333333333,0.0,0.0,0,1,1,1
6,0.5,-0.027777777777777776,0.0,0.0,0.0,0.0,0.0,-0.25,0,1,1.125,-0.1,0.0,2.0,0,-1,0,1
6,0.5,-0.027777777777777776,0.0,0.0,0.0,0.0,0.0,-0.25,0,1,1.125,-0.1,0.0,2.0,0,-1,0,1
2,-0.5,-0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.5,-0.5333333333333333,0.0,0.0,0,1,1,1
2,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0.5,-0.36666666666666664,0.0,0.0,0,1,1,1
2,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.5,-0.36666666666666664,0.0,0.0,0,1,1,1
2,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,-0.36666666666666664,0.0,0.0,0,1,1,1
2,2.0,0.4722222222222222,0.5,1.0,0.0,0.0,0.0,1.375,0,0,0.375,0.7,0.0,0.0,0,1,-1,1
4,0.5,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,-0.375,0.13333333333333333,0.0,0.0,0,1,0,1
2,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.5,0.2,0.0,0.0,0,1,0,1
2,0.5,0.75,1.0,0.0,0.0,0.0,0.0,2.25,0,0,0.5,1.0,0.0,0.0,0,1,-1,1
2,0.0,-0.2222222222222222,0.0,0.0,1.0,0.0,0.0,-0.25,0,0,0.5,-0.16666666666666666,0.0,0.0,0,1,0,1
3,0.5,1.5833333333333333,4.0,0.0,0.0,0.0,0.0,2.0,0,0,0.5,2.0,0.0,0.0,0,1,-1,1
3,0.5,2.4444444444444446,6.5,0.0,0.0,0.0,0.0,1.75,0,0,0.5,3.033333333333333,0.0,0.0,0,1,-1,1
2,-0.5,-0.1388888888888889,1.0,0.0,0.0,0.0,0.0,0.875,0,0,0.5,-0.06666666666666667,0.0,0.0,0,1,0,1
2,-0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.875,0,0,0.5,0.23333333333333334,0.0,0.0,0,1,0,1
5,0.0,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.125,0,0,0.5,-0.1,0.0,0.0,0,1,0,1
2,1.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.75,0,0,0.5,0.8333333333333334,0.0,0.0,0,1,-1,1
2,1.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,2.75,0,0,0.5,0.8333333333333334,0.0,0.0,0,1,-1,1
3,0.5,-0.027777777777777776,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,0.06666666666666667,0.0,0.0,0,1,0,1
3,1.5,1.3055555555555556,1.5,0.0,0.0,0.0,0.0,0.625,0,0,0.5,1.6666666666666667,0.0,0.0,0,1,-1,1
2,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.375,0,0,0.5,-0.2,0.0,0.0,0,1,1,1
2,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.375,0,0,0.5,-0.2,0.0,0.0,0,1,1,1
2,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.375,0,0,0.5,-0.2,0.0,0.0,0,1,1,1
2,0.0,1.5555555555555556,0.0,0.0,0.0,0.0,0.0,2.375,0,0,0.5,1.9666666666666666,0.0,0.0,0,1,-1,1
2,0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,-0.125,0,0,0.5,-0.23333333333333334,0.0,0.0,0,1,1,1
2,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0.5,-0.36666666666666664,0.0,0.0,0,1,1,1
2,0.0,-0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.5,-0.36666666666666664,0.0,0.0,0,1,1,1
2,0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.25,0,0,0.5,-0.23333333333333334,0.0,0.0,0,1,1,1
2,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,0.43333333333333335,0.0,0.0,0,1,0,1
2,0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0.5,-0.23333333333333334,0.0,0.0,0,1,1,1
2,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,0.7666666666666667,0.0,0.0,0,1,-1,1
2,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.5,0.0,0.0,0.0,0,1,0,1
2,0.0,-0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.125,0,0,0.5,-0.23333333333333334,0.0,0.0,0,1,1,1
2,-0.5,-0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.375,0,0,0.5,-0.7333333333333333,0.0,0.0,0,1,1,1
2,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0.5,0.0,0.0,0.0,0,1,0,1
2,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0.5,0.0,0.0,0.0,0,1,0,1
2,0.0,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0.5,-0.6,0.0,0.0,0,1,1,1
3,0.5,2.5277777777777777,10.0,0.0,0.0,0.0,0.0,2.375,0,0,0.5,3.1333333333333333,0.0,0.0,0,1,-1,1
2,0.0,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0.5,-0.6,0.0,0.0,0,1,1,1
2,0.0,-0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.625,0,0,0.5,-0.6,0.0,0.0,0,1,1,1
2,-0.5,-0.4722222222222222,2.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,-0.4666666666666667,0.0,0.0,0,1,1,1
2,0.0,0.7222222222222222,1.0,0.0,2.0,0.0,0.0,1.25,0,0,0.5,0.9666666666666667,0.0,0.0,0,1,-1,1
2,0.5,0.4722222222222222,0.0,0.0,1.0,0.0,0.0,2.0,0,0,0.5,0.6666666666666666,0.0,0.0,0,1,-1,1
2,0.0,0.7222222222222222,1.0,0.0,2.0,0.0,0.0,1.25,0,0,0.5,0.9666666666666667,0.0,0.0,0,1,-1,1
2,0.0,0.7222222222222222,1.0,0.0,2.0,0.0,0.0,1.25,0,0,0.5,0.9666666666666667,0.0,0.0,0,1,-1,1
2,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,0.7666666666666667,0.0,0.0,0,1,-1,1
2,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,-0.25,0,0,0.5,0.7666666666666667,0.0,0.0,0,1,-1,1
